frame,time,shoulder_pan_raw,shoulder_lift_raw,elbow_flex_raw,wrist_flex_raw,wrist_roll_raw,gripper_raw
548,18.266666666666666,2165,1750,2756,2343,907,1601
549,18.3,2168,1743,2762,2335,907,1601
550,18.333333333333332,2174,1732,2779,2314,907,1601
551,18.366666666666667,2179,1716,2801,2285,907,1601
552,18.4,2181,1686,2831,2251,907,1601
553,18.433333333333334,2182,1666,2853,2222,902,1601
554,18.466666666666665,2192,1664,2854,2219,903,1601
555,18.5,2195,1653,2854,2219,903,1601
556,18.533333333333335,2196,1632,2863,2215,906,1601
557,18.566666666666666,2206,1638,2864,2208,906,1601
558,18.6,2208,1666,2856,2204,911,1601
559,18.633333333333333,2208,1672,2857,2203,912,1601
560,18.666666666666668,2206,1672,2858,2203,914,1601
561,18.7,2199,1671,2862,2203,922,1601
562,18.733333333333334,2193,1668,2863,2203,933,1601
563,18.766666666666666,2181,1659,2872,2199,943,1601
564,18.8,2154,1655,2880,2191,955,1601
565,18.833333333333332,2140,1656,2884,2184,965,1601
566,18.866666666666667,2128,1667,2884,2172,973,1601
567,18.9,2124,1684,2884,2151,978,1601
568,18.933333333333334,2112,1703,2880,2126,982,1601
569,18.966666666666665,2080,1731,2863,2112,982,1601
570,19.0,2049,1763,2840,2108,982,1601
571,19.033333333333335,2033,1790,2812,2118,982,1601
572,19.066666666666666,2032,1809,2789,2136,982,1601
573,19.1,2032,1827,2767,2152,982,1601
574,19.133333333333333,2032,1848,2749,2156,982,1601
575,19.166666666666668,2037,1869,2734,2156,982,1601
576,19.2,2041,1886,2721,2156,982,1601
577,19.233333333333334,2046,1901,2712,2152,982,1601
578,19.266666666666666,2050,1922,2703,2147,982,1601
579,19.3,2054,1939,2696,2138,982,1601
580,19.333333333333332,2058,1949,2693,2124,983,1601
581,19.366666666666667,2063,1955,2693,2112,983,1601
582,19.4,2068,1962,2693,2104,986,1601
583,19.433333333333334,2074,1970,2692,2100,989,1601
584,19.466666666666665,2079,1978,2691,2096,994,1601
585,19.5,2083,1990,2686,2093,999,1601
586,19.533333333333335,2086,2008,2677,2091,1003,1601
587,19.566666666666666,2088,2031,2666,2089,1004,1601
588,19.6,2090,2052,2654,2085,1005,1601
589,19.633333333333333,2092,2069,2646,2079,1007,1601
590,19.666666666666668,2093,2086,2640,2065,1007,1601
591,19.7,2094,2108,2632,2053,1007,1601
592,19.733333333333334,2094,2125,2624,2044,1007,1601
593,19.766666666666666,2094,2141,2614,2038,1009,1601
594,19.8,2094,2156,2610,2031,1009,1601
595,19.833333333333332,2092,2169,2608,2020,1010,1601
596,19.866666666666667,2092,2184,2605,2008,1014,1601
597,19.9,2090,2201,2603,1994,1015,1601
598,19.933333333333334,2089,2219,2597,1983,1018,1601
599,19.966666666666665,2088,2236,2589,1974,1030,1601
600,20.0,2089,2247,2573,1983,1042,1601
601,20.033333333333335,2087,2258,2560,1989,1046,1601
602,20.066666666666666,2087,2270,2552,1990,1047,1601
603,20.1,2087,2280,2546,1985,1047,1601
604,20.133333333333333,2087,2287,2541,1980,1047,1601
605,20.166666666666668,2087,2294,2533,1979,1051,1601
606,20.2,2086,2300,2527,1984,1056,1601
607,20.233333333333334,2083,2303,2519,1990,1060,1601
608,20.266666666666666,2074,2307,2514,1993,1060,1601
609,20.3,2061,2310,2512,1994,1060,1601
610,20.333333333333332,2047,2316,2509,1991,1061,1601
611,20.366666666666667,2037,2323,2509,1985,1063,1601
612,20.4,2032,2331,2506,1982,1067,1601
613,20.433333333333334,2029,2339,2503,1976,1072,1601
614,20.466666666666665,2028,2347,2501,1971,1074,1601
615,20.5,2025,2355,2496,1967,1076,1601
616,20.533333333333335,2022,2363,2490,1966,1076,1601
617,20.566666666666666,2022,2370,2479,1968,1076,1601
618,20.6,2022,2378,2469,1972,1076,1601
619,20.633333333333333,2020,2387,2456,1975,1076,1601
620,20.666666666666668,2016,2396,2444,1979,1076,1601
621,20.7,2008,2407,2429,1982,1076,1601
622,20.733333333333334,1996,2419,2415,1986,1076,1601
623,20.766666666666666,1982,2430,2402,1987,1076,1601
624,20.8,1972,2443,2388,1986,1076,1601
625,20.833333333333332,1966,2457,2372,1988,1076,1601
626,20.866666666666667,1960,2469,2356,1994,1076,1601
627,20.9,1957,2481,2338,2001,1074,1601
628,20.933333333333334,1954,2490,2325,2004,1069,1601
629,20.966666666666665,1948,2499,2311,2007,1064,1601
630,21.0,1943,2507,2301,2008,1062,1601
631,21.033333333333335,1941,2511,2294,2007,1057,1601
632,21.066666666666666,1938,2512,2286,2013,1055,1601
633,21.1,1937,2512,2277,2030,1053,1601
634,21.133333333333333,1937,2509,2266,2053,1053,1601
635,21.166666666666668,1937,2505,2258,2075,1052,1601
636,21.2,1937,2498,2254,2098,1052,1601
637,21.233333333333334,1937,2489,2254,2124,1055,1601
638,21.266666666666666,1937,2481,2257,2141,1057,1601
639,21.3,1938,2472,2263,2152,1062,1601
640,21.333333333333332,1938,2466,2273,2156,1064,1601
641,21.366666666666667,1938,2457,2282,2164,1068,1601
642,21.4,1939,2450,2287,2176,1078,1601
643,21.433333333333334,1940,2443,2293,2195,1083,1601
644,21.466666666666665,1941,2438,2297,2212,1092,1601
645,21.5,1944,2432,2302,2220,1098,1601
646,21.533333333333335,1947,2427,2310,2223,1100,1601
647,21.566666666666666,1948,2424,2317,2219,1101,1601
648,21.6,1948,2422,2322,2211,1101,1601
649,21.633333333333333,1948,2422,2323,2204,1101,1601
650,21.666666666666668,1948,2423,2323,2199,1101,1601
651,21.7,1948,2425,2323,2187,1101,1601
652,21.733333333333334,1947,2428,2323,2172,1100,1601
653,21.766666666666666,1946,2432,2321,2156,1095,1601
654,21.8,1943,2436,2315,2145,1087,1601
655,21.833333333333332,1940,2439,2310,2134,1077,1601
656,21.866666666666667,1937,2442,2305,2122,1064,1601
657,21.9,1935,2445,2297,2114,1051,1601
658,21.933333333333334,1933,2449,2283,2112,1041,1601
659,21.966666666666665,1932,2451,2271,2114,1035,1601
660,22.0,1931,2452,2262,2122,1030,1601
661,22.033333333333335,1931,2452,2255,2134,1030,1601
662,22.066666666666666,1933,2452,2251,2143,1030,1601
663,22.1,1938,2450,2251,2145,1030,1601
664,22.133333333333333,1947,2448,2258,2145,1031,1601
665,22.166666666666668,1955,2448,2265,2140,1037,1601
666,22.2,1962,2448,2271,2130,1042,1601
667,22.233333333333334,1967,2447,2278,2126,1046,1601
668,22.266666666666666,1969,2447,2281,2122,1046,1601
669,22.3,1971,2448,2283,2122,1046,1601
670,22.333333333333332,1971,2449,2286,2122,1046,1601
671,22.366666666666667,1975,2448,2287,2126,1051,1601
672,22.4,1980,2444,2290,2134,1060,1601
673,22.433333333333334,1986,2440,2294,2140,1068,1601
674,22.466666666666665,1991,2435,2297,2147,1077,1601
675,22.5,1995,2432,2298,2152,1080,1601
676,22.533333333333335,1998,2432,2298,2152,1083,1601
677,22.566666666666666,1998,2432,2298,2152,1083,1601
678,22.6,2001,2432,2298,2149,1083,1601
679,22.633333333333333,2004,2432,2298,2148,1083,1601
680,22.666666666666668,2007,2432,2298,2148,1083,1601
681,22.7,2011,2432,2298,2148,1085,1601
682,22.733333333333334,2015,2431,2298,2152,1093,1601
683,22.766666666666666,2020,2429,2298,2156,1100,1601
684,22.8,2025,2426,2297,2161,1107,1601
685,22.833333333333332,2029,2422,2297,2167,1116,1601
686,22.866666666666667,2037,2418,2297,2173,1123,1601
687,22.9,2051,2412,2297,2184,1132,1601
688,22.933333333333334,2076,2406,2297,2198,1146,1601
689,22.966666666666665,2106,2399,2297,2210,1159,1601
690,23.0,2123,2393,2297,2220,1170,1601
691,23.033333333333335,2134,2389,2297,2227,1178,1601
692,23.066666666666666,2159,2386,2297,2231,1185,1601
693,23.1,2177,2384,2297,2231,1194,1601
694,23.133333333333333,2183,2384,2297,2231,1201,1601
695,23.166666666666668,2184,2384,2297,2227,1208,1601
696,23.2,2187,2387,2297,2223,1218,1601
697,23.233333333333334,2188,2390,2297,2219,1228,1601
698,23.266666666666666,2188,2393,2298,2215,1237,1601
699,23.3,2188,2396,2303,2207,1242,1601
700,23.333333333333332,2188,2397,2313,2194,1244,1601
701,23.366666666666667,2188,2397,2326,2175,1245,1601
702,23.4,2187,2397,2338,2157,1248,1601
703,23.433333333333334,2186,2397,2351,2140,1250,1601
704,23.466666666666665,2186,2396,2365,2120,1255,1601
705,23.5,2186,2394,2378,2108,1261,1601
706,23.533333333333335,2186,2392,2391,2100,1271,1601
707,23.566666666666666,2186,2391,2399,2094,1281,1601
708,23.6,2186,2390,2407,2087,1286,1601
709,23.633333333333333,2186,2389,2415,2081,1292,1601
710,23.666666666666668,2187,2389,2423,2077,1301,1601
711,23.7,2188,2389,2428,2073,1307,1601
712,23.733333333333334,2189,2389,2434,2069,1308,1601
713,23.766666666666666,2189,2389,2437,2061,1308,1601
714,23.8,2189,2393,2437,2051,1308,1601
715,23.833333333333332,2184,2397,2436,2039,1304,1601
716,23.866666666666667,2178,2404,2431,2026,1292,1601
717,23.9,2171,2409,2420,2021,1282,1601
718,23.933333333333334,2167,2413,2407,2023,1274,1601
719,23.966666666666665,2163,2415,2396,2025,1265,1601
720,24.0,2160,2417,2385,2029,1256,1601
721,24.033333333333335,2157,2419,2372,2034,1246,1601
722,24.066666666666666,2155,2422,2359,2043,1239,1601
723,24.1,2153,2427,2346,2047,1229,1601
724,24.133333333333333,2152,2433,2335,2047,1222,1601
725,24.166666666666668,2150,2440,2323,2047,1217,1601
726,24.2,2149,2447,2313,2053,1216,1601
727,24.233333333333334,2149,2452,2306,2057,1214,1601
728,24.266666666666666,2149,2453,2306,2057,1214,1601
729,24.3,2149,2453,2311,2057,1216,1601
730,24.333333333333332,2149,2449,2321,2057,1222,1601
731,24.366666666666667,2152,2443,2333,2055,1232,1601
732,24.4,2155,2438,2349,2049,1243,1601
733,24.433333333333334,2158,2432,2370,2035,1255,1601
734,24.466666666666665,2160,2427,2394,2015,1265,1601
735,24.5,2161,2421,2415,1999,1271,1601
736,24.533333333333335,2161,2416,2434,1982,1276,1601
737,24.566666666666666,2160,2409,2455,1966,1278,1601
738,24.6,2158,2402,2471,1957,1280,1601
739,24.633333333333333,2155,2397,2479,1953,1280,1601
740,24.666666666666668,2155,2393,2487,1951,1280,1601
741,24.7,2156,2390,2495,1948,1280,1601
742,24.733333333333334,2157,2387,2501,1943,1280,1601
743,24.766666666666666,2157,2386,2506,1941,1280,1601
744,24.8,2157,2384,2512,1936,1280,1601
745,24.833333333333332,2156,2384,2514,1929,1276,1601
746,24.866666666666667,2154,2381,2515,1929,1271,1601
747,24.9,2149,2377,2515,1934,1266,1601
748,24.933333333333334,2145,2370,2517,1940,1262,1601
749,24.966666666666665,2138,2360,2519,1953,1260,1601
750,25.0,2130,2349,2520,1968,1260,1601
751,25.033333333333335,2123,2339,2522,1982,1260,1601
752,25.066666666666666,2106,2326,2528,1993,1260,1601
753,25.1,2092,2314,2536,2001,1265,1601
754,25.133333333333333,2083,2302,2544,2009,1271,1601
755,25.166666666666668,2081,2293,2554,2012,1280,1601
756,25.2,2079,2287,2562,2013,1285,1601
757,25.233333333333334,2077,2286,2568,2011,1288,1601
758,25.266666666666666,2074,2286,2570,2007,1291,1601
759,25.3,2070,2289,2571,2007,1296,1601
760,25.333333333333332,2064,2293,2571,2006,1299,1601
761,25.366666666666667,2057,2297,2571,2003,1301,1601
762,25.4,2054,2302,2571,2000,1303,1601
763,25.433333333333334,2054,2306,2571,1995,1303,1601
764,25.466666666666665,2054,2310,2571,1988,1303,1601
765,25.5,2053,2311,2571,1985,1303,1601
766,25.533333333333335,2053,2311,2570,1984,1303,1601
767,25.566666666666666,2053,2312,2565,1982,1302,1601
768,25.6,2053,2313,2557,1984,1297,1601
769,25.633333333333333,2053,2314,2547,1989,1292,1601
770,25.666666666666668,2053,2314,2538,1996,1286,1601
771,25.7,2053,2314,2527,2006,1281,1601
772,25.733333333333334,2052,2312,2517,2015,1275,1601
773,25.766666666666666,2050,2310,2509,2021,1266,1601
774,25.8,2047,2306,2504,2029,1262,1601
775,25.833333333333332,2045,2302,2500,2036,1258,1601
776,25.866666666666667,2042,2297,2495,2044,1253,1601
777,25.9,2042,2290,2493,2055,1251,1601
778,25.933333333333334,2042,2282,2493,2063,1251,1601
779,25.966666666666665,2043,2271,2493,2077,1251,1601
780,26.0,2046,2257,2493,2102,1255,1601
781,26.033333333333335,2052,2239,2493,2128,1262,1601
782,26.066666666666666,2057,2219,2493,2156,1269,1601
783,26.1,2061,2198,2495,2187,1271,1601
784,26.133333333333333,2064,2175,2495,2223,1271,1601
785,26.166666666666668,2066,2153,2495,2259,1272,1601
786,26.2,2068,2130,2495,2294,1275,1601
787,26.233333333333334,2070,2107,2495,2324,1275,1601
788,26.266666666666666,2072,2084,2495,2359,1276,1601
789,26.3,2075,2066,2495,2386,1278,1601
790,26.333333333333332,2076,2049,2495,2410,1281,1601
791,26.366666666666667,2079,2036,2495,2436,1286,1601
792,26.4,2081,2027,2495,2463,1287,1601
793,26.433333333333334,2083,2018,2495,2490,1291,1601
794,26.466666666666665,2086,2007,2498,2517,1301,1601
795,26.5,2091,1994,2504,2533,1309,1601
796,26.533333333333335,2096,1976,2517,2541,1318,1601
797,26.566666666666666,2102,1955,2528,2548,1325,1601
798,26.6,2106,1933,2539,2555,1328,1601
799,26.633333333333333,2111,1915,2544,2573,1336,1601
800,26.666666666666668,2113,1899,2546,2595,1341,1601
801,26.7,2115,1885,2544,2621,1345,1601
802,26.733333333333334,2116,1871,2541,2645,1349,1601
803,26.766666666666666,2117,1853,2539,2664,1352,1601
804,26.8,2117,1835,2539,2680,1352,1601
805,26.833333333333332,2117,1814,2539,2700,1352,1601
806,26.866666666666667,2119,1792,2539,2718,1357,1601
807,26.9,2124,1766,2539,2737,1361,1601
808,26.933333333333334,2128,1733,2546,2753,1366,1601
809,26.966666666666665,2133,1699,2554,2769,1372,1601
810,27.0,2140,1666,2560,2789,1382,1601
811,27.033333333333335,2146,1639,2565,2811,1395,1601
812,27.066666666666666,2151,1616,2567,2832,1406,1601
813,27.1,2154,1593,2567,2851,1411,1601
814,27.133333333333333,2155,1573,2567,2871,1417,1601
815,27.166666666666668,2155,1553,2567,2887,1422,1601
816,27.2,2157,1524,2567,2902,1424,1601
817,27.233333333333334,2161,1491,2568,2914,1424,1601
818,27.266666666666666,2166,1462,2573,2923,1425,1601
819,27.3,2173,1444,2576,2934,1427,1601
820,27.333333333333332,2177,1437,2570,2946,1428,1601
821,27.366666666666667,2166,1437,2552,2962,1430,1601
822,27.4,2159,1439,2533,2975,1430,1601
823,27.433333333333334,2152,1444,2512,2988,1428,1601
824,27.466666666666665,2146,1458,2487,2998,1427,1601
825,27.5,2145,1471,2461,3005,1422,1601
826,27.533333333333335,2145,1476,2437,3012,1409,1601
827,27.566666666666666,2146,1476,2421,3021,1401,1601
828,27.6,2146,1469,2410,3025,1393,1601
829,27.633333333333333,2146,1456,2410,3018,1382,1601
830,27.666666666666668,2146,1441,2412,3010,1372,1601
831,27.7,2146,1425,2415,3003,1366,1601
832,27.733333333333334,2145,1411,2421,2995,1358,1601
833,27.766666666666666,2145,1400,2424,2987,1350,1601
834,27.8,2145,1391,2429,2978,1339,1601
835,27.833333333333332,2145,1380,2432,2968,1331,1601
836,27.866666666666667,2145,1370,2434,2961,1321,1601
837,27.9,2146,1358,2434,2955,1314,1601
838,27.933333333333334,2146,1344,2437,2951,1305,1601
839,27.966666666666665,2146,1330,2437,2950,1301,1601
840,28.0,2146,1314,2437,2950,1297,1601
841,28.033333333333335,2146,1298,2437,2943,1286,1601
842,28.066666666666666,2146,1284,2437,2939,1271,1601
843,28.1,2146,1273,2437,2931,1260,1601
844,28.133333333333333,2146,1260,2437,2920,1244,1601
845,28.166666666666668,2145,1251,2439,2907,1228,1601
846,28.2,2143,1244,2439,2888,1214,1601
847,28.233333333333334,2143,1237,2439,2867,1207,1601
848,28.266666666666666,2143,1227,2447,2844,1196,1601
849,28.3,2143,1216,2452,2822,1185,1601
850,28.333333333333332,2143,1205,2458,2802,1181,1601
851,28.366666666666667,2143,1197,2466,2777,1178,1601
852,28.4,2143,1187,2474,2753,1169,1601
853,28.433333333333334,2143,1179,2479,2725,1158,1601
854,28.466666666666665,2143,1173,2482,2695,1144,1601
855,28.5,2143,1165,2488,2667,1128,1601
856,28.533333333333335,2143,1156,2492,2642,1112,1601
857,28.566666666666666,2139,1149,2493,2621,1104,1601
858,28.6,2139,1142,2495,2603,1093,1601
859,28.633333333333333,2139,1136,2495,2589,1071,1601
860,28.666666666666668,2140,1131,2495,2575,1051,1601
861,28.7,2140,1125,2495,2562,1040,1601
862,28.733333333333334,2143,1118,2495,2551,1031,1601
863,28.766666666666666,2147,1112,2495,2540,1023,1601
864,28.8,2149,1106,2495,2530,1014,1601
865,28.833333333333332,2152,1100,2493,2520,1009,1601
866,28.866666666666667,2155,1094,2493,2512,1009,1601
867,28.9,2157,1090,2493,2501,1008,1601
868,28.933333333333334,2157,1086,2493,2485,1005,1601
869,28.966666666666665,2159,1083,2493,2469,1003,1601
870,29.0,2162,1079,2495,2449,1003,1601
871,29.033333333333335,2163,1075,2495,2426,1001,1601
872,29.066666666666666,2163,1071,2496,2404,998,1601
873,29.1,2160,1063,2496,2383,997,1601
874,29.133333333333333,2154,1056,2498,2364,991,1601
875,29.166666666666668,2153,1046,2501,2340,982,1601
876,29.2,2153,1039,2504,2313,977,1601
877,29.233333333333334,2150,1032,2509,2287,971,1601
878,29.266666666666666,2148,1024,2515,2259,965,1601
879,29.3,2147,1018,2517,2234,961,1601
880,29.333333333333332,2147,1013,2520,2211,960,1601
881,29.366666666666667,2147,1008,2525,2180,955,1601
882,29.4,2150,1004,2531,2149,955,1601
883,29.433333333333334,2156,999,2536,2124,955,1601
884,29.466666666666665,2163,991,2549,2087,950,1601
885,29.5,2169,982,2565,2049,950,1601
886,29.533333333333335,2175,971,2583,2011,950,1601
887,29.566666666666666,2180,961,2602,1971,946,1601
888,29.6,2184,950,2621,1928,944,1601
889,29.633333333333333,2189,940,2643,1885,939,1601
890,29.666666666666668,2193,930,2659,1849,937,1601
891,29.7,2197,923,2675,1810,930,1601
892,29.733333333333334,2198,917,2688,1776,928,1601
893,29.766666666666666,2198,914,2701,1740,921,1601
894,29.8,2199,911,2712,1705,912,1601
895,29.833333333333332,2201,908,2724,1672,903,1601
896,29.866666666666667,2201,907,2737,1638,900,1601
897,29.9,2202,906,2752,1598,892,1601
898,29.933333333333334,2204,904,2767,1564,885,1601
899,29.966666666666665,2206,900,2781,1532,878,1601
900,30.0,2207,897,2792,1502,875,1601
901,30.033333333333335,2207,897,2801,1476,874,1601
902,30.066666666666666,2208,895,2810,1451,869,1601
903,30.1,2208,894,2816,1430,862,1601
904,30.133333333333333,2208,890,2822,1411,853,1601
905,30.166666666666668,2209,888,2827,1390,843,1601
906,30.2,2211,886,2836,1365,832,1601
907,30.233333333333334,2214,884,2846,1333,819,1601
908,30.266666666666666,2218,881,2858,1296,805,1601
909,30.3,2224,875,2876,1253,791,1601
910,30.333333333333332,2230,872,2896,1208,784,1601
911,30.366666666666667,2235,871,2917,1164,782,1601
912,30.4,2239,871,2933,1119,779,1601
913,30.433333333333334,2241,870,2950,1077,779,1601
914,30.466666666666665,2242,868,2966,1040,780,1601
915,30.5,2242,865,2981,1005,780,1601
916,30.533333333333335,2241,864,2992,970,782,1601
917,30.566666666666666,2237,864,3001,943,787,1601
918,30.6,2227,863,3010,923,799,1601
919,30.633333333333333,2214,862,3019,905,809,1601
920,30.666666666666668,2208,862,3025,891,816,1601
921,30.7,2195,860,3034,881,827,1601
922,30.733333333333334,2179,858,3040,869,838,1601
923,30.766666666666666,2159,858,3046,855,850,1601
924,30.8,2140,858,3056,843,863,1601
925,30.833333333333332,2129,858,3060,827,868,1601
926,30.866666666666667,2123,858,3060,820,869,1601
927,30.9,2109,858,3060,816,882,1601
928,30.933333333333334,2094,858,3060,811,892,1601
929,30.966666666666665,2083,857,3060,803,898,1601
930,31.0,2073,857,3060,788,907,1601
931,31.033333333333335,2066,857,3060,775,911,1601
932,31.066666666666666,2062,857,3060,769,917,1601
933,31.1,2061,857,3060,768,925,1601
934,31.133333333333333,2061,857,3060,766,929,1601
935,31.166666666666668,2061,857,3060,764,930,1601
936,31.2,2061,857,3060,764,933,1601
937,31.233333333333334,2061,857,3060,764,943,1601
938,31.266666666666666,2064,857,3060,764,950,1601
939,31.3,2068,857,3061,764,954,1601
940,31.333333333333332,2072,857,3061,764,960,1601
941,31.366666666666667,2072,857,3062,764,967,1601
942,31.4,2072,857,3063,764,972,1601
943,31.433333333333334,2072,857,3063,764,972,1601
944,31.466666666666665,2073,857,3066,764,975,1601
945,31.5,2073,857,3067,763,975,1601
946,31.533333333333335,2073,857,3067,763,975,1601
947,31.566666666666666,2073,857,3067,763,975,1601
948,31.6,2073,857,3067,763,975,1601
949,31.633333333333333,2073,857,3067,763,975,1601
950,31.666666666666668,2073,857,3067,763,975,1601
951,31.7,2073,857,3067,763,975,1601
952,31.733333333333334,2073,857,3067,763,975,1601
953,31.766666666666666,2073,857,3067,763,975,1601
954,31.8,2073,857,3067,763,975,1601
955,31.833333333333332,2073,857,3067,763,975,1601
956,31.866666666666667,2073,857,3067,763,975,1601
957,31.9,2073,857,3067,763,975,1601
958,31.933333333333334,2073,857,3067,763,975,1601
959,31.966666666666665,2073,857,3067,763,975,1601
960,32.0,2073,857,3067,763,975,1601
961,32.03333333333333,2073,857,3067,763,975,1601
962,32.06666666666667,2073,857,3067,763,975,1601
963,32.1,2073,857,3067,763,975,1601
964,32.13333333333333,2073,857,3067,763,975,1601
965,32.166666666666664,2073,857,3066,762,976,1601
966,32.2,2073,857,3062,762,983,1601
967,32.233333333333334,2073,857,3062,762,993,1601
968,32.266666666666666,2073,857,3062,762,1012,1601
969,32.3,2069,857,3052,762,1018,1601
970,32.333333333333336,2069,857,3026,764,1018,1601
971,32.36666666666667,2069,857,2988,778,1018,1601
972,32.4,2073,857,2947,801,1016,1601
973,32.43333333333333,2075,857,2906,833,1015,1601
974,32.46666666666667,2075,857,2865,866,1015,1601
975,32.5,2075,857,2830,901,1014,1601
976,32.53333333333333,2075,857,2796,934,1014,1601
977,32.56666666666667,2078,857,2768,970,1014,1601
978,32.6,2083,857,2744,1002,1014,1601
979,32.63333333333333,2087,857,2718,1031,1014,1601
980,32.666666666666664,2094,857,2691,1063,1014,1601
981,32.7,2102,857,2661,1096,1014,1601
982,32.733333333333334,2108,857,2632,1132,1014,1601
983,32.766666666666666,2108,867,2608,1158,1020,1601
984,32.8,2109,875,2584,1179,1031,1601
985,32.833333333333336,2109,884,2559,1189,1035,1601
986,32.86666666666667,2101,899,2538,1194,1041,1601
987,32.9,2081,920,2520,1187,1041,1601
988,32.93333333333333,2064,940,2500,1180,1039,1601
989,32.96666666666667,2063,958,2482,1169,1035,1601
990,33.0,2059,980,2466,1155,1034,1601
991,33.03333333333333,2057,1004,2450,1137,1029,1601
992,33.06666666666667,2047,1030,2431,1117,1029,1601
993,33.1,2040,1059,2407,1092,1030,1601
994,33.13333333333333,2037,1091,2378,1072,1034,1601
995,33.166666666666664,2040,1128,2338,1051,1034,1601
996,33.2,2040,1171,2289,1026,1032,1601
997,33.233333333333334,2042,1215,2239,1002,1032,1601
998,33.266666666666666,2044,1255,2190,981,1032,1601
999,33.3,2046,1289,2147,962,1032,1601
1000,33.333333333333336,2050,1320,2110,943,1030,1601
1001,33.36666666666667,2052,1347,2072,924,1029,1601
1002,33.4,2053,1372,2040,908,1028,1601
1003,33.43333333333333,2051,1394,2010,890,1028,1601
1004,33.46666666666667,2050,1416,1977,871,1028,1601
1005,33.5,2048,1435,1946,853,1028,1601
1006,33.53333333333333,2047,1450,1918,837,1028,1601
1007,33.56666666666667,2046,1460,1897,821,1028,1601
1008,33.6,2043,1465,1883,806,1028,1601
1009,33.63333333333333,2042,1466,1876,791,1028,1601
1010,33.666666666666664,2042,1465,1875,774,1028,1601
1011,33.7,2044,1458,1876,763,1028,1601
1012,33.733333333333334,2047,1453,1873,762,1025,1601
1013,33.766666666666666,2048,1453,1853,762,1025,1601
1014,33.8,2049,1462,1815,762,1014,1601
1015,33.833333333333336,2052,1472,1769,762,1003,1601
1016,33.86666666666667,2056,1476,1735,762,992,1601
1017,33.9,2058,1475,1713,762,982,1601
1018,33.93333333333333,2059,1471,1696,762,977,1601
1019,33.96666666666667,2061,1469,1674,762,976,1601
1020,34.0,2064,1470,1653,762,971,1601
1021,34.03333333333333,2065,1470,1637,762,971,1601
1022,34.06666666666667,2067,1465,1633,762,972,1601
1023,34.1,2068,1458,1633,762,975,1601
1024,34.13333333333333,2071,1452,1630,762,976,1601
1025,34.166666666666664,2075,1448,1628,762,976,1601
1026,34.2,2078,1446,1618,762,971,1601
1027,34.233333333333334,2081,1451,1598,762,961,1601
1028,34.266666666666666,2087,1462,1561,762,950,1601
1029,34.3,2094,1479,1513,762,939,1601
1030,34.333333333333336,2101,1495,1465,762,933,1601
1031,34.36666666666667,2106,1505,1423,762,925,1601
1032,34.4,2108,1506,1398,762,923,1601
1033,34.43333333333333,2110,1508,1374,762,923,1601
1034,34.46666666666667,2111,1511,1345,762,919,1601
1035,34.5,2111,1513,1321,762,919,1601
1036,34.53333333333333,2111,1522,1289,762,918,1601
1037,34.56666666666667,2112,1535,1245,762,913,1601
1038,34.6,2113,1552,1198,762,908,1601
1039,34.63333333333333,2113,1572,1145,762,907,1601
1040,34.666666666666664,2113,1592,1097,762,906,1601
1041,34.7,2113,1611,1050,762,905,1601
1042,34.733333333333334,2113,1626,1006,762,898,1601
1043,34.766666666666666,2113,1638,964,762,890,1601
1044,34.8,2113,1644,931,763,882,1601
1045,34.833333333333336,2113,1644,910,767,878,1601
1046,34.86666666666667,2113,1644,894,768,875,1601
1047,34.9,2113,1644,879,769,868,1601
1048,34.93333333333333,2113,1644,867,772,862,1601
1049,34.96666666666667,2113,1643,858,773,860,1601
1050,35.0,2113,1636,858,769,854,1601
1051,35.03333333333333,2113,1629,858,768,848,1601
1052,35.06666666666667,2113,1625,858,764,847,1601
1053,35.1,2113,1621,858,763,847,1601
1054,35.13333333333333,2113,1617,858,762,847,1601
1055,35.166666666666664,2114,1612,858,762,847,1601
1056,35.2,2114,1608,858,762,847,1601
1057,35.233333333333334,2115,1601,857,762,837,1601
1058,35.266666666666666,2115,1592,857,762,826,1601
1059,35.3,2115,1585,857,762,817,1601
1060,35.333333333333336,2115,1578,857,762,810,1601
1061,35.36666666666667,2116,1569,857,762,791,1601
1062,35.4,2116,1558,857,762,782,1601
1063,35.43333333333333,2117,1547,856,762,771,1601
1064,35.46666666666667,2118,1534,856,768,768,1601
1065,35.5,2118,1523,856,774,767,1601
1066,35.53333333333333,2118,1513,856,780,764,1601
1067,35.56666666666667,2118,1504,856,787,763,1601
1068,35.6,2118,1496,856,795,766,1601
1069,35.63333333333333,2118,1490,856,805,766,1601
1070,35.666666666666664,2118,1484,856,810,766,1601
1071,35.7,2118,1480,856,816,766,1601
1072,35.733333333333334,2118,1470,856,823,766,1601
1073,35.766666666666666,2118,1461,856,831,766,1601
1074,35.8,2118,1451,856,841,768,1601
1075,35.833333333333336,2118,1442,856,850,771,1601
1076,35.86666666666667,2118,1435,856,859,773,1601
1077,35.9,2118,1431,857,866,778,1601
1078,35.93333333333333,2117,1429,857,876,784,1601
1079,35.96666666666667,2117,1426,857,885,788,1601
1080,36.0,2117,1422,857,891,789,1601
1081,36.03333333333333,2116,1417,857,902,791,1601
1082,36.06666666666667,2114,1411,857,912,795,1601
1083,36.1,2111,1406,857,918,796,1601
1084,36.13333333333333,2109,1401,857,927,796,1601
1085,36.166666666666664,2106,1397,857,933,796,1601
